Id;Text;TitleName;PublishedAt;Experience;Currency;SalaryFrom;SalaryTo;Schedule;Url;Employer;Lat;Lon
54832248;data science;лидер команды разработки;2022-04-14;between3And6;RUR;250000.0;400000.0;fullDay;https://hh.ru/vacancy/54832248;Shop&Show;;
53918926;data science;заведующий кафедрой;2022-04-15;between3And6;RUR;73356.0;;fullDay;https://hh.ru/vacancy/53918926;МТУСИ;;
54757471;data science;senior frontend react developer, remote;2022-04-12;between3And6;EUR;5000.0;6000.0;remote;https://hh.ru/vacancy/54757471;ГК «ВИЗАВИ Консалт»;;
54658395;data science;product mobile analyst;2022-04-07;between3And6;RUR;100000.0;250000.0;remote;https://hh.ru/vacancy/54658395;LATOKEN;;
54601675;data science;ведущий разработчик нейроных сетей;2022-04-05;between3And6;RUR;300000.0;350000.0;remote;https://hh.ru/vacancy/54601675;OMION;;
54525372;data science;senior software engineer (typescript/node.js);2022-04-01;between3And6;RUR;300000.0;;remote;https://hh.ru/vacancy/54525372;SegmentStream;;
54346666;data science;python developer 3 - ml infra (to canada/serbia);2022-04-30;moreThan6;USD;8500.0;;fullDay;https://hh.ru/vacancy/54346666;Behavox;;
54346694;data science;senior nlp research engineer (to canada/serbia);2022-04-30;moreThan6;USD;8500.0;11000.0;fullDay;https://hh.ru/vacancy/54346694;Behavox;;
54346657;data science;senior python developer - ai/ml infrastructure (to canada/serbia);2022-04-30;moreThan6;USD;8500.0;11000.0;fullDay;https://hh.ru/vacancy/54346657;Behavox;;
53936404;data science;senior python developer (mlops tool + opensource / us-startup);2022-04-12;moreThan6;USD;6000.0;8000.0;remote;https://hh.ru/vacancy/53936404;Hunt For You;;
54821393;data science;senior/ lead python developer (private aviation);2022-04-14;moreThan6;USD;6500.0;8500.0;remote;https://hh.ru/vacancy/54821393;Hunt For You;;
54522129;data science;expert python developer;2022-04-01;moreThan6;EUR;6500.0;10000.0;fullDay;https://hh.ru/vacancy/54522129;ГК «ВИЗАВИ Консалт»;;
54931593;data science;software architect;2022-04-19;moreThan6;RUR;300000.0;450000.0;fullDay;https://hh.ru/vacancy/54931593;ЦИФРА;;
54585378;data science;c# .net software engineer to czech republic prague;2022-04-05;moreThan6;EUR;4500.0;7000.0;fullDay;https://hh.ru/vacancy/54585378;ГК «ВИЗАВИ Консалт»;;
54558039;data science;it&t project manager;2022-04-04;moreThan6;USD;;4500.0;remote;https://hh.ru/vacancy/54558039;Климова Ксения;;
49677432;data engineer;data engineer;2022-04-11;noExperience;RUR;200000.0;;fullDay;https://hh.ru/vacancy/49677432;Корпорация СИНЕРГИЯ;;
54730612;data engineer;data engineer (junior);2022-04-11;noExperience;RUR;40000.0;100000.0;fullDay;https://hh.ru/vacancy/54730612;Строительный Двор;55.753752;37.558832
54522232;data engineer;senior python django engineer - remote;2022-04-01;noExperience;EUR;4000.0;6000.0;fullDay;https://hh.ru/vacancy/54522232;ГК «ВИЗАВИ Консалт»;;
54168093;data engineer;middle / senior qa-инженер в команду поиска;2022-04-21;noExperience;RUR;200000.0;;fullDay;https://hh.ru/vacancy/54168093;HeadHunter;55.809343;37.628505
47882723;data engineer;bi engineer (tableau);2022-04-29;between1And3;RUR;250000.0;;fullDay;https://hh.ru/vacancy/47882723;inDriver;55.779064;37.586922
54925189;data engineer;data scientist/ml engineer (middle+);2022-04-28;between1And3;RUR;170000.0;240000.0;remote;https://hh.ru/vacancy/54925189;DIGINETICA;;
55134615;data engineer;дата инженер / data engineer (удаленно);2022-04-28;between1And3;USD;2000.0;;fullDay;https://hh.ru/vacancy/55134615;Data Rubrik LLC;;
54583260;data engineer;deep learning/machine learning nlp engineer;2022-04-29;between1And3;RUR;100000.0;200000.0;fullDay;https://hh.ru/vacancy/54583260;НСК ЭкоСфера;55.769783;37.629565
54752124;data engineer;разработчик bi (data engineer/ fmcg);2022-04-30;between1And3;RUR;120000.0;;remote;https://hh.ru/vacancy/54752124;HR STREAM;55.749451;37.542824
55077229;data engineer;supply chain specialist / programming analyst / data engineer / аналитик данных;2022-04-26;between1And3;USD;1800.0;2000.0;remote;https://hh.ru/vacancy/55077229;Udalenno;;
54928773;data engineer;nlp developer;2022-04-28;between1And3;USD;3000.0;7000.0;remote;https://hh.ru/vacancy/54928773;Inca Digital;;
54974512;data engineer;software engineer;2022-04-30;between1And3;RUR;250000.0;350000.0;fullDay;https://hh.ru/vacancy/54974512;Gara.capital;;
54985947;data engineer;data-инженер;2022-04-21;between1And3;RUR;220000.0;;fullDay;https://hh.ru/vacancy/54985947;Автономная некоммерческая организация Московский центр инновационных технологий в здравоохранении;55.651303;37.475908
54699875;data engineer;system analyst for a global fintech startup;2022-05-01;between1And3;RUR;150000.0;550000.0;fullDay;https://hh.ru/vacancy/54699875;Placid Money;;
54811945;data engineer;data engineer с возможностью релокации;2022-04-14;between1And3;RUR;;250000.0;fullDay;https://hh.ru/vacancy/54811945;Датапайплайн-Про;;
54692774;data engineer;growth marketing analyst;2022-04-08;between1And3;EUR;2700.0;4200.0;remote;https://hh.ru/vacancy/54692774;Sweatcoin;;
54724937;data engineer;инженер внедрений;2022-04-29;between1And3;RUR;120000.0;160000.0;fullDay;https://hh.ru/vacancy/54724937;Clean DATA;;
54724739;data engineer;инженер внедрений по;2022-04-29;between1And3;RUR;100000.0;140000.0;fullDay;https://hh.ru/vacancy/54724739;Clean DATA;;
54448794;data engineer;программист;2022-04-29;between1And3;RUR;120000.0;240000.0;remote;https://hh.ru/vacancy/54448794;Кварта-Рад;55.612868;37.61512
54708864;data engineer;product analyst;2022-04-11;between1And3;EUR;2500.0;4200.0;remote;https://hh.ru/vacancy/54708864;Sweatcoin;;
54170222;data engineer;middle backend developer;2022-04-29;between1And3;USD;1500.0;3500.0;remote;https://hh.ru/vacancy/54170222;Route4Me;;
54570594;data engineer;middle ios developer в scanner app;2022-04-28;between1And3;RUR;200000.0;250000.0;fullDay;https://hh.ru/vacancy/54570594;Municorn;55.778461;37.585925
54496922;data engineer;android разработчик;2022-04-30;between1And3;RUR;160000.0;200000.0;fullDay;https://hh.ru/vacancy/54496922;Quantum Art;55.74073;37.635
54551950;data engineer;ведущий системный инженер;2022-04-28;between1And3;RUR;160000.0;;fullDay;https://hh.ru/vacancy/54551950;АДАМАС;;
55079164;data engineer;product research / финансовый аналитик;2022-04-26;between1And3;USD;750.0;850.0;remote;https://hh.ru/vacancy/55079164;Udalenno;;
55067196;data engineer;devops инженер;2022-04-26;between1And3;RUR;230000.0;;fullDay;https://hh.ru/vacancy/55067196;Автономная некоммерческая организация Московский центр инновационных технологий в здравоохранении;55.651303;37.475908
54394569;data engineer;business intelligence (bi) data analyst (удаленно);2022-04-26;between1And3;RUR;150000.0;;fullDay;https://hh.ru/vacancy/54394569;Coleman Group;;
54822524;data engineer;инженер технической поддержки;2022-04-26;between1And3;RUR;60000.0;75000.0;fullDay;https://hh.ru/vacancy/54822524;СберМаркетинг;;
55042911;data engineer;менеджер отдела продаж it продукта / senior account executive / sales manager;2022-04-25;between1And3;RUR;120000.0;200000.0;fullDay;https://hh.ru/vacancy/55042911;ЛАНИТ;55.714805;37.677337
54950250;data engineer;ведущий инженер по тестированию (qa dev);2022-04-20;between1And3;RUR;;230000.0;fullDay;https://hh.ru/vacancy/54950250;Экспириенс;;
48722697;data engineer;java developer/ backend разработчик (продукт +интеграции);2022-04-18;between1And3;RUR;250000.0;300000.0;remote;https://hh.ru/vacancy/48722697;ЛАНИТ;;
54782878;data engineer;java developer (middle , senior);2022-04-13;between1And3;RUR;;350000.0;remote;https://hh.ru/vacancy/54782878;ГЛОБАЛТРАК МЕНЕДЖМЕНТ;;
54716863;data engineer;системный аналитик (scada);2022-04-11;between1And3;RUR;140000.0;230000.0;fullDay;https://hh.ru/vacancy/54716863;РТК Автоматика;55.78978;37.732341
54736956;data engineer;ассистент менеджера;2022-04-11;between1And3;RUR;100000.0;;fullDay;https://hh.ru/vacancy/54736956;Mountain Ridge;;
54662603;data engineer;email marketing specialist (middle, middle+ senior);2022-04-07;between1And3;USD;1500.0;2500.0;remote;https://hh.ru/vacancy/54662603;Emirex;;
54593150;data engineer;менеджер проектов внедрения/консультант (it продукт для b2b рынка, удалённо);2022-04-05;between1And3;RUR;;150000.0;fullDay;https://hh.ru/vacancy/54593150;ЛАНИТ;;
54552583;data engineer;системный администратор / инженер внедрения ис компании;2022-04-04;between1And3;RUR;100000.0;150000.0;remote;https://hh.ru/vacancy/54552583;Интелкон;;
54709790;data engineer;senior ai-специалист/ data scientist;2022-04-29;between3And6;USD;;5000.0;fullDay;https://hh.ru/vacancy/54709790;Hoodies;;
54687298;data engineer;ml & advanced analytics lead / lead data scientist;2022-04-29;between3And6;RUR;300000.0;400000.0;fullDay;https://hh.ru/vacancy/54687298;AppQuantum;55.708354;37.652705
55080079;data engineer;senior data analyst/ product analyst (remote, to canada/usa);2022-05-01;between3And6;USD;4000.0;6000.0;fullDay;https://hh.ru/vacancy/55080079;Truv Inc.;;
54932747;data engineer;blockchain engineer solidity;2022-04-28;between3And6;USD;6000.0;14000.0;remote;https://hh.ru/vacancy/54932747;Top Remote Talent;;
54349726;data engineer;data engineer;2022-04-28;between3And6;RUR;150000.0;;fullDay;https://hh.ru/vacancy/54349726;ЛИЦА;55.723567;37.655149
53209019;data engineer;machine learning engineer (ml, infrastructure);2022-04-30;between3And6;EUR;3000.0;;remote;https://hh.ru/vacancy/53209019;Greenscreens.AI;;
52666026;data engineer;data инженер;2022-04-25;between3And6;RUR;230000.0;;flexible;https://hh.ru/vacancy/52666026;ОМЕГА;55.537261;37.571219
54646332;data engineer;consumer lending - credit risk manager for a global fintech startup;2022-05-01;between3And6;RUR;;650000.0;fullDay;https://hh.ru/vacancy/54646332;Placid Money;40.714606;-74.0028
55051085;data engineer;middle/senior data scientist;2022-04-25;between3And6;RUR;200000.0;;fullDay;https://hh.ru/vacancy/55051085;JuicyScore;;
54937308;data engineer;senior software engineer api;2022-04-29;between3And6;USD;6000.0;10000.0;remote;https://hh.ru/vacancy/54937308;Top Remote Talent;;
54771498;data engineer;программист математик;2022-04-30;between3And6;RUR;300000.0;;fullDay;https://hh.ru/vacancy/54771498;М-Тендер;;
55049814;data engineer;qa инженер (автоматизатор) на java/ruby/python;2022-04-28;between3And6;RUR;;300000.0;remote;https://hh.ru/vacancy/55049814;А17;55.762004;37.626448
55118556;data engineer;full-stack python developer middle+ (кипр, г. лимассол);2022-05-01;between3And6;EUR;4000.0;;fullDay;https://hh.ru/vacancy/55118556;Skanestas Investments Limited;;
54825757;data engineer;senior data engineer;2022-04-14;between3And6;USD;5000.0;7000.0;fullDay;https://hh.ru/vacancy/54825757;Wanted;;
54854045;data engineer;data engineer (middle+/senior);2022-04-15;between3And6;RUR;250000.0;;flexible;https://hh.ru/vacancy/54854045;Whalemap;;
54902522;data engineer;liquidity bots developer;2022-04-18;between3And6;USD;5000.0;10000.0;remote;https://hh.ru/vacancy/54902522;LATOKEN;;
53995876;data engineer;senior qa engineer (python);2022-04-28;between3And6;EUR;3000.0;;fullDay;https://hh.ru/vacancy/53995876;Greenscreens.AI;;
54802128;data engineer;senior ai/ml engineer;2022-04-13;between3And6;RUR;300000.0;350000.0;fullDay;https://hh.ru/vacancy/54802128;HRMNY Capital SIA;;
52219096;data engineer;senior big data инженер (scala, spark) (to riga);2022-04-09;between3And6;RUR;350000.0;;flexible;https://hh.ru/vacancy/52219096;Joom;55.787143;37.542383
54997411;data engineer;senior python developer;2022-04-22;between3And6;USD;3000.0;;remote;https://hh.ru/vacancy/54997411;Hype Auditor;59.960134;30.325264
54650394;data engineer;data analyst/аналитик данных;2022-04-07;between3And6;USD;1500.0;2000.0;fullDay;https://hh.ru/vacancy/54650394;СиВи Рекрутмент;;
54440858;data engineer;senior research engineer;2022-04-17;between3And6;USD;2700.0;3500.0;remote;https://hh.ru/vacancy/54440858;Scalable Solutions;;
50916507;data engineer;data engineer;2022-04-04;between3And6;RUR;;220000.0;fullDay;https://hh.ru/vacancy/50916507;Кадровое агентство Юнити;;
54663743;data engineer;performance analyst (hr data analyst);2022-04-07;between3And6;USD;;1800.0;remote;https://hh.ru/vacancy/54663743;ClearScale;;
54937259;data engineer;frontend engineer defi;2022-04-29;between3And6;USD;5000.0;9000.0;remote;https://hh.ru/vacancy/54937259;Top Remote Talent;;
41095804;data engineer;бэк-энд разработчик (python, sql);2022-04-20;between3And6;RUR;100000.0;160000.0;fullDay;https://hh.ru/vacancy/41095804;ВАВТ МИНЭКОНОМРАЗВИТИЯ РОССИИ;55.727607;37.534047
53171844;data engineer;c++ developer (handlers);2022-04-29;between3And6;RUR;300000.0;;flexible;https://hh.ru/vacancy/53171844;Alber Blanc;;
55075271;data engineer;cloud architect (aws or azure or google), germany;2022-04-29;between3And6;RUR;550000.0;750000.0;flexible;https://hh.ru/vacancy/55075271;OTHERWAY;;
54968879;data engineer;senior smart contract engineer / solidity;2022-04-30;between3And6;USD;6000.0;10000.0;remote;https://hh.ru/vacancy/54968879;TFL Tech FZCO;;
54852587;data engineer;network administrator unified communication (сетевой администратор объединённые коммуникации);2022-04-30;between3And6;RUR;;230000.0;fullDay;https://hh.ru/vacancy/54852587;ИРЭ-Полюс, НТО;55.871122;37.658374
54658707;data engineer;frontend engineer (react);2022-04-28;between3And6;USD;4000.0;7000.0;remote;https://hh.ru/vacancy/54658707;Top Remote Talent;;
54887460;data engineer;senior business developer (sales);2022-04-30;between3And6;USD;2000.0;6000.0;fullDay;https://hh.ru/vacancy/54887460;Adapty;;
54554697;data engineer;asic backend design engineer;2022-04-29;between3And6;USD;4000.0;;fullDay;https://hh.ru/vacancy/54554697;DIS Group;;
54428231;data engineer;qa engineer со знанием data в финтех компанию (кипр, удаленно);2022-04-28;between3And6;EUR;3000.0;;flexible;https://hh.ru/vacancy/54428231;Alex Staff Agency;;
55150345;data engineer;backend engineer, instanbul;2022-04-29;between3And6;USD;2500.0;;fullDay;https://hh.ru/vacancy/55150345;Legionfarm;;
54570639;data engineer;senior android developer в scanner app;2022-04-28;between3And6;RUR;275000.0;385000.0;fullDay;https://hh.ru/vacancy/54570639;Municorn;55.778461;37.585925
54563294;data engineer;senior android developer (to cyprus) в invoices app;2022-04-28;between3And6;RUR;275000.0;385000.0;fullDay;https://hh.ru/vacancy/54563294;Municorn;55.778461;37.585925
54170175;data engineer;senior backend developer;2022-04-29;between3And6;USD;2500.0;4500.0;remote;https://hh.ru/vacancy/54170175;Route4Me;;
